listing_id,update_time,YEAR,listing_name,location_address,COUNTY,STATE,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id
312016,3/27/2023,2023,New Paltz Farmers Market,"24 Main St. New Paltz, NY 12561",Ulster County,New York,,,,,,,,,,,,,-74.08797239,41.74713624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312017,3/27/2023,2023,New York Hall of Science Farmers' Market,"47-01 111th Street Corona, NY 11368",Queens County,New York,,,,,,,,,,,,,-73.85322233,40.74678564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312018,3/27/2023,2023,Newburgh/Healthy Orange Farmers' Market,"130 Broadway Newburgh, NY 12551",Orange County,New York,,,,,,,,,,,,,-74.01235865,41.50010387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312019,3/27/2023,2023,North Amherst/ BNHV Farmers Market/ Amherst Museum,"30 Hi-Point Drive Lockport, NY 14094",Niagara County,New York,,,,,,,,,,,,,-78.67636724,43.16249852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312020,3/27/2023,2023,North Buffalo Farmers Market,"780 Parkside Buffalo, NY 14216 https://www.google.com/maps/place/780+Parkside+Ave,+Buffalo,+NY+14216/@42.9521133,-78.8505071,17z/data=!3m1!4b1!4m5!3m4!1s0x89d36d5b411f040f:0x80f409ed3b1b9c62!8m2!3d42.",Erie County,New York,,,,,,,,,,,,,-78.84884303,42.95086789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312021,3/27/2023,2023,Northside Farmers' Market,"435 State St. Binghamton, NY 13903",Broome County,New York,,,,,,,,,,,,,-75.90513129,42.10733687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312022,3/27/2023,2023,Northville Farmers Market,"162 South Main St Northville, NY 12134",Fulton County,New York,,,,,,,,,,,,,-74.1715713,43.22520014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312023,3/27/2023,2023,NOTA Farmers Market,"1080 East Ave, Rochester, New York 14607",Monroe County,New York,,,,,,,,,,,,,-77.57573449,43.15047731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312024,3/27/2023,2023,Oculus Plaza Greenmarket,"185 Greenwich St, New York, New York 10006",New York County,New York,,,,,,,,,,,,,-74.01331904,40.70857774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312025,3/27/2023,2023,Olde School Farmers Market,"1259 Washington St. Brushton, NY 12916",Franklin County,New York,,,,,,,,,,,,,-74.51429802,44.83007099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312026,3/27/2023,2023,Olean Center Mall Farmers Market,"400 North Union St Olean, NY 14760",Cattaraugus County,New York,,,,,,,,,,,,,-78.42990825,42.08257955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312027,3/27/2023,2023,Oneida County Public Market,"321 Main Street Utica, NY 13501 Union Station is one block off Broad Street at 321 Main Street in the historic Bagg's Square neighborhood of downtown Utica, NY. Parking is in designated lots around U",Oneida County,New York,,,,,,,,,,,,,-75.22381452,43.10389443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312028,3/27/2023,2023,Oneonta Farmers Market (Saturday),"202 Main Street (Route 7) Oneonta, NY 13820",Otsego County,New York,,,,,,,,,,,,,-75.06175916,42.45408894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312029,3/27/2023,2023,Ontario Orchards Farms and Farmers Market,"7735 St. Rte. 104 Oswego, NY 13126",Oswego County,New York,,,,,,,,,,,,,-76.578717,43.40971868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312030,3/27/2023,2023,Orleans County Farmers Market - Albion,"320 West Ave Albion, NY 14411",Orleans County,New York,,,,,,,,,,,,,-78.20219196,43.24084357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312031,3/27/2023,2023,Otsiningo Park Farmers' Market,"1 Bevier St Binghamton, NY 13905",Broome County,New York,,,,,,,,,,,,,-75.90125716,42.11862702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312032,3/27/2023,2023,Owego Farmers Market,"153 Main St, Owego, New York 13827",Tioga County,New York,,,,,,,,,,,,,-76.26345201,42.10309971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312033,3/27/2023,2023,Palisades Winter Farmers Market,"675 Oak Tree Rd, Palisades, New York 10964",Rockland County,New York,,,,,,,,,,,,,-73.91785001,41.01175883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312034,3/27/2023,2023,Palmyra Farmers' Market,"131 E. Main Street Palmyra, NY 14522",Wayne County,New York,,,,,,,,,,,,,-77.23264559,43.06358734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312035,3/27/2023,2023,Parker's Historic Cider Mill and Farmer's Market,"437 Otsego St Ilion, NY 13357",Herkimer County,New York,,,,,,,,,,,,,-75.04539803,43.0020582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312036,3/27/2023,2023,Patchogue Farmers Market,"225 East Main Street Patchogue, NY 11772",Suffolk County,New York,,,,,,,,,,,,,-73.00907812,40.7658808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312037,3/27/2023,2023,Peaceful Soul Farmers Market,"11359 Southwestern Blvd, Irving, New York 14081",Erie County,New York,,,,,,,,,,,,,-79.0877741,42.57495705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312038,3/27/2023,2023,Pearl River Farmers Market,"8 N William St, Pearl River, New York 10965",Rockland County,New York,,,,,,,,,,,,,-74.02037683,41.05934076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312039,3/27/2023,2023,Peekskill Farmers Market,"1 Bank St, New York, New York 10014",New York County,New York,,,,,,,,,,,,,-74.00151673,40.73716622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312040,3/27/2023,2023,Penfield Farmers' Market,"1801 Fairport Nine Mile Point Rd. Penfield, NY 14526",Monroe County,New York,,,,,,,,,,,,,-77.43628336,43.14876917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312041,3/27/2023,2023,Pennings Orchard & Farm Market,"161 S. Route 94 Warwick, NY 10990",Orange County,New York,,,,,,,,,,,,,-74.39010855,41.23676132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312042,3/27/2023,2023,Philadelphia Farmers Market,"2 South Main St. Philadelphia, NY 13673",Jefferson County,New York,,,,,,,,,,,,,-75.70772263,44.15665604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312043,3/27/2023,2023,Philmont Farmers' Market,"93 Main St., Albert Tripp Center parking lot, Philmont, NY 12565",Columbia County,New York,,,,,,,,,,,,,-73.64988059,42.24897596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312044,3/27/2023,2023,Phoenicia Farmers Market,"85 Main St, Phoenicia, New York 12464",Ulster County,New York,,,,,,,,,,,,,-74.31371739,42.08335494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312045,3/27/2023,2023,Pine Island Farmers Market,"327-329 Glenwood Road Pine Island, NY 10990",Orange County,New York,,,,,,,,,,,,,-74.47698829,41.27946555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312046,3/27/2023,2023,Pittsford Village Farmers Market,"10 North Main St. Pittsford, NY 14534 The market occupies both the lawn and pavement at the N Main St. entrance to the Pittsford Library parking lot. Parking is available across the street at Bank of",Monroe County,New York,,,,,,,,,,,,,-77.51491639,43.09147258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312047,3/27/2023,2023,Pomonok Farmers Market,"67-00 Kissena Blvd., Flushing Flushing, NY 11367",Queens County,New York,,,,,,,,,,,,,-73.81470733,40.73695114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312048,3/27/2023,2023,Port Jefferson Farmers Market,"102 W. Broadway, Parking lot next to Ferry Port Jefferson, NY 11777",Suffolk County,New York,,,,,,,,,,,,,-73.0725721,40.94562375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312049,3/27/2023,2023,Port Jervis Farmers Market,"1 Hammond St, Port Jervis, New York 12771",Orange County,New York,,,,,,,,,,,,,-74.69072239,41.37428194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312050,3/27/2023,2023,Port Washington Farmers Market,"52 Main Street Port Washington, NY 11050",Nassau County,New York,,,,,,,,,,,,,-73.68718506,40.83070787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312051,3/27/2023,2023,Port Washington Organic Farmers Market,"347 Main St, Port Washington, New York 11050",Nassau County,New York,,,,,,,,,,,,,-73.7011786,40.83227715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312052,3/27/2023,2023,Potsdam Farmers Market,"3 Riverside Dr, New York, New York 10023",New York County,New York,,,,,,,,,,,,,-73.98557883,40.78053422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312053,3/27/2023,2023,Potsdam Main Street Farmers' Market,"1 Main Street Potsdam, NY 13676",St. Lawrence County,New York,,,,,,,,,,,,,-74.98643259,44.66864539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312054,3/27/2023,2023,Prestwick Chase Farmers' Market,"100 Saratoga Boulevard Saratoga Springs, NY 12866",Saratoga County,New York,,,,,,,,,,,,,-73.81756838,43.09473467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312055,3/27/2023,2023,Pulaski Farmers' Market & Music in the Park,"4847 N. Jefferson St Pulaski, NY 13142",Oswego County,New York,,,,,,,,,,,,,-76.12751571,43.56681559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312056,3/27/2023,2023,Putnam Valley Farmers Market,"337 Peekskill Hollow Road Putnam Valley, NY 10579",Putnam County,New York,,,,,,,,,,,,,-73.8355988,41.35708643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312057,3/27/2023,2023,Queens Botanical Garden Farmers' Market,"43-50 Main Street Flushing, NY 11358",Queens County,New York,,,,,,,,,,,,,-73.82640759,40.75190913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312058,3/27/2023,2023,Queens Hospital Center Farmers Market,"82-68 164th St. Jamaica, NY 11432",Queens County,New York,,,,,,,,,,,,,-73.80354617,40.71769529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312059,3/27/2023,2023,Queensbury Farmers Market,"23 Cronin Road Queensbury, NY 12804",Warren County,New York,,,,,,,,,,,,,-73.64502512,43.33710542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312060,3/27/2023,2023,Ramapo Farmers Market,"920 Route 45 Pomona, NY 10970",Rockland County,New York,,,,,,,,,,,,,-74.0319414,41.17405998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312061,3/27/2023,2023,Red Hook Village Farmers Market,"7467 South Broadway at Prince Red Hook, NY 12571",Dutchess County,New York,,,,,,,,,,,,,-73.87656937,41.994014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312062,3/27/2023,2023,Rhinebeck Farmers Market,"61 E Market St, Rhinebeck, New York 12572",Dutchess County,New York,,,,,,,,,,,,,-73.91015285,41.92701506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312063,3/27/2023,2023,Riverhead Farmers Market,"431 E. Main Street Riverhead, NY 11901",Suffolk County,New York,,,,,,,,,,,,,-72.65690318,40.91854295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312064,3/27/2023,2023,Rochester Public Market,"280 N. Union St. , Rochester, NY, 14609",Monroe County,New York,,,,,,,,,,,,,-77.59212629,43.16362543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312065,3/27/2023,2023,Rockefeller Center Greenmarket,"45 Rockefeller Plaza, New York, New York 10111",New York County,New York,,,,,,,,,,,,,-73.97829205,40.75926519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312066,3/27/2023,2023,Rome Farmers Market,"130 East Dominick Street Rome, NY 13440",Oneida County,New York,,,,,,,,,,,,,-75.45934097,43.21160662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312067,3/27/2023,2023,Roosevelt Community Farmers Market,"380 Nassau Rd. Roosevelt, NY 11575",Nassau County,New York,,,,,,,,,,,,,-73.59160487,40.68227705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312068,3/27/2023,2023,Roslyn Farmers Market,"500 Searingtown Rd, Roslyn, New York 11576",Nassau County,New York,,,,,,,,,,,,,-73.66860919,40.79564597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312069,3/27/2023,2023,Rouse Point Farmers Market,"144 Lake St, Rouses Point, New York 12979",Clinton County,New York,,,,,,,,,,,,,-73.36384908,44.99015457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312070,3/27/2023,2023,Route 22 Farmers Market,"88 Quaker St, Granville, New York 12832",Washington County,New York,,,,,,,,,,,,,-73.26582769,43.39838567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312071,3/27/2023,2023,Saranac Farmers' Greenmarket,"3662 Route 3 Saranac, NY 12981",Clinton County,New York,,,,,,,,,,,,,-73.75146378,44.63978156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312072,3/27/2023,2023,Saratoga Farmers' Market - Clifton Park,"971 Route 146 Clifton Park, NY 12065",Saratoga County,New York,,,,,,,,,,,,,-73.80849122,42.86873976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312073,3/27/2023,2023,Sauder's Farmers Market,"2146 River Road Seneca Falls, NY 13148",Seneca County,New York,,,,,,,,,,,,,-76.82266326,42.90549986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312074,3/27/2023,2023,Saw Mill Farmers Market,"1 Larkin Plaza Yonkers, NY 10701",Westchester County,New York,,,,,,,,,,,,,-73.89907087,40.93541943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312075,3/27/2023,2023,Scarsdale Farmers Market,"1 Boniface Cir, Scarsdale, New York 10583",Westchester County,New York,,,,,,,,,,,,,-73.8068704,40.98919553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312076,3/27/2023,2023,Schenectady farmers Market Ellis Health Center,"600 McClellan Street Schenectady, NY 12304",Schenectady County,New York,,,,,,,,,,,,,-73.91781554,42.80506665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312077,3/27/2023,2023,Schenectady Greenmarket,"105 Jay St, Schenectady, New York 12305",Schenectady County,New York,,,,,,,,,,,,,-73.94018825,42.81380119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312078,3/27/2023,2023,Schenectady Greenmarket - Winter,"432 State Street Schenectady, NY 12305",Schenectady County,New York,,,,,,,,,,,,,-73.94163413,42.81265366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312079,3/27/2023,2023,Schoharie Country Music Festival Farmers Market (Saturday),"100 Cherry Lane Cobleskill, NY 12043",Schoharie County,New York,,,,,,,,,,,,,-74.48491399,42.6813584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312080,3/27/2023,2023,Schoharie County Festival Farmers' Market,"942 E. Main St., Cobleskill, NY, 12043",Schoharie County,New York,,,,,,,,,,,,,-74.46653433,42.68004917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312081,3/27/2023,2023,Scottsville Farmers Markets,"1800 Scottsville-Chili Rd. Scottsville, NY 14543",Monroe County,New York,,,,,,,,,,,,,-77.77204146,43.0314929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312082,3/27/2023,2023,Shiloh Community Farmers' Market - Grand Opening,"211 Merritt Ave Wyndanch, NY 11798",Suffolk County,New York,,,,,,,,,,,,,-73.36668783,40.7529925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312083,3/27/2023,2023,Shinglekill Falls Farmers Market,"500 Mountain Ave, Purling, New York 12470",Greene County,New York,,,,,,,,,,,,,-74.00770661,42.28442236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312084,3/27/2023,2023,Side Track Farmers Market,"4975 State Route 31 Clay, NY 13041 Side Track Farmers Market in the heart of Historic Olde Clay provides a gathering place for local farmers, crafters and customers. The market site is located on the",Onondaga County,New York,,,,,,,,,,,,,-76.1707968,43.18569796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312085,3/27/2023,2023,Sidney Farmers' Market,"21 Liberty Street, Sidney Civic Center Sidney, NY 13838",Delaware County,New York,,,,,,,,,,,,,-75.39042664,42.3162479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312086,3/27/2023,2023,Siler's Farm Market,"1911 Rt 78 Java Center, NY 14082",Wyoming County,New York,,,,,,,,,,,,,-78.35301782,42.64982298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312087,3/27/2023,2023,Skaneateles Farmers Market,"97 State St. Skaneateles, NY 13152",Onondaga County,New York,,,,,,,,,,,,,-76.42603461,42.95213072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312088,3/27/2023,2023,Skaneateles Greener Bean Farmers Market,"40 Fennell Street Skaneateles, NY 13152",Onondaga County,New York,,,,,,,,,,,,,-76.43319989,42.94818759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312089,3/27/2023,2023,Sodus Farmers Market,"58 W Main St, Sodus, New York 14551",Wayne County,New York,,,,,,,,,,,,,-77.06594378,43.23612126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312090,3/27/2023,2023,South Village Farmers Market,"6th Ave. at Carmine St. New York, NY 10014",New York County,New York,,,,,,,,,,,,,-74.00267536,40.73025565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312091,3/27/2023,2023,South Wedge Farmers' Market,"151 Mt. Hope Ave., Rochester, NY, 14620",Monroe County,New York,,,,,,,,,,,,,-77.60968508,43.14547703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312092,3/27/2023,2023,Southern Tier Farmers Market,"1900 Constitution Ave. Olean, NY 14760",Cattaraugus County,New York,,,,,,,,,,,,,-78.45224852,42.08308846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312093,3/27/2023,2023,Springville Farmers' Market,"341 W. Main Street Springville, NY 14141",Erie County,New York,,,,,,,,,,,,,-78.68014085,42.5090483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312094,3/27/2023,2023,St. George Greenmarket,"35 Hyatt St, Staten Island, New York 10301",Richmond County,New York,,,,,,,,,,,,,-74.07726953,40.64187073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312095,3/27/2023,2023,St. John's Church Farmers Market,"1 Hudson St Yonkers, NY 10701",Westchester County,New York,,,,,,,,,,,,,-73.89872842,40.93324527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312096,3/27/2023,2023,St. Josephs Hospital Health Centers Mobile Market,"206 Prospect Ave Syracuse, NY 14830",Onondaga County,New York,,,,,,,,,,,,,-76.14851365,43.05477078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312097,3/27/2023,2023,St. Vincent de Paul Church Farmers Market,"900 Madison Avenue Albany, NY 12208",Albany County,New York,,,,,,,,,,,,,-73.78399865,42.66177084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312098,3/27/2023,2023,Staten Island Ferry Greenmarket,"4 South Street, inside Whitehall Ferry Terminal Building, upper level New York, NY 10004",New York County,New York,,,,,,,,,,,,,-74.01212857,40.70159145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
