Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,"COMMODITY TOTALS, INCL VALUE-ADDED, RETAIL, DIRECTLY MARKETED, HUMAN CONSUMPTION - OPERATIONS WITH SALES","COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES","COMMODITY TOTALS, OPERATIONS WITH SALES","COMMODITY TOTALS, INCL VALUE-ADDED, RETAIL, DIRECTLY MARKETED, HUMAN CONSUMPTION - SALES, MEASURED IN $","COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $","COMMODITY TOTALS, SALES, MEASURED IN $",Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,50,50,,,,TOTAL,NOT SPECIFIED,50,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PETTIS,159,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,136000,136000,TOTAL,NOT SPECIFIED,"136,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,57,57,,,,TOTAL,NOT SPECIFIED,57,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PHELPS,161,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,140000,140000,TOTAL,NOT SPECIFIED,"140,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,78,78,,,,TOTAL,NOT SPECIFIED,78,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,POLK,167,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,251000,251000,TOTAL,NOT SPECIFIED,"251,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,26,26,,,,TOTAL,NOT SPECIFIED,26,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,PULASKI,169,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,36000,36000,TOTAL,NOT SPECIFIED,"36,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,33,33,,,,TOTAL,NOT SPECIFIED,33,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,CENTRAL,50,SALINE,195,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,141000,141000,TOTAL,NOT SPECIFIED,"141,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,46,46,,,,TOTAL,NOT SPECIFIED,46,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,CRAWFORD,55,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,88000,88000,TOTAL,NOT SPECIFIED,"88,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,156,156,,,,TOTAL,NOT SPECIFIED,156,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,FRANKLIN,71,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,511000,511000,TOTAL,NOT SPECIFIED,"511,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,36,36,,,,TOTAL,NOT SPECIFIED,36,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,GASCONADE,73,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,170000,170000,TOTAL,NOT SPECIFIED,"170,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,84,84,,,,TOTAL,NOT SPECIFIED,84,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,JEFFERSON,99,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,290000,290000,TOTAL,NOT SPECIFIED,"290,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,56,56,,,,TOTAL,NOT SPECIFIED,56,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,LINCOLN,113,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,203000,203000,TOTAL,NOT SPECIFIED,"203,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,30,30,,,,TOTAL,NOT SPECIFIED,30,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,MONTGOMERY,139,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,38000,38000,TOTAL,NOT SPECIFIED,"38,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,PERRY,157,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,38,38,,,,TOTAL,NOT SPECIFIED,38,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,PERRY,157,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,223000,223000,TOTAL,NOT SPECIFIED,"223,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,37,37,,,,TOTAL,NOT SPECIFIED,37,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST CHARLES,183,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,260000,260000,TOTAL,NOT SPECIFIED,"260,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,32,32,,,,TOTAL,NOT SPECIFIED,32,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST FRANCOIS,187,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,93000,93000,TOTAL,NOT SPECIFIED,"93,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,22,22,,,,TOTAL,NOT SPECIFIED,22,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,ST LOUIS,189,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,, (D),,TOTAL,NOT SPECIFIED, (D),(D)
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,44,44,,,,TOTAL,NOT SPECIFIED,44,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,STE GENEVIEVE,186,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,300000,300000,TOTAL,NOT SPECIFIED,"300,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,WARREN,219,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,35,35,,,,TOTAL,NOT SPECIFIED,35,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,WARREN,219,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,499000,499000,TOTAL,NOT SPECIFIED,"499,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,34,34,,,,TOTAL,NOT SPECIFIED,34,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,EAST,60,WASHINGTON,221,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,129000,129000,TOTAL,NOT SPECIFIED,"129,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,29,29,,,,TOTAL,NOT SPECIFIED,29,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,ADAIR,1,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,77000,77000,TOTAL,NOT SPECIFIED,"77,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,15,15,,,,TOTAL,NOT SPECIFIED,15,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CARROLL,33,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,33000,33000,TOTAL,NOT SPECIFIED,"33,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,19,19,,,,TOTAL,NOT SPECIFIED,19,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,CHARITON,41,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,159000,159000,TOTAL,NOT SPECIFIED,"159,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,28,28,,,,TOTAL,NOT SPECIFIED,28,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,GRUNDY,79,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,119000,119000,TOTAL,NOT SPECIFIED,"119,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LINN,115,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,39,39,,,,TOTAL,NOT SPECIFIED,39,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LINN,115,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,172000,172000,TOTAL,NOT SPECIFIED,"172,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,20,20,,,,TOTAL,NOT SPECIFIED,20,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,73000,73000,TOTAL,NOT SPECIFIED,"73,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MACON,121,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,38,38,,,,TOTAL,NOT SPECIFIED,38,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MACON,121,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,69000,69000,TOTAL,NOT SPECIFIED,"69,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MERCER,129,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,7,7,,,,TOTAL,NOT SPECIFIED,7,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,MERCER,129,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,12000,12000,TOTAL,NOT SPECIFIED,"12,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,PUTNAM,171,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,11,11,,,,TOTAL,NOT SPECIFIED,11,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,PUTNAM,171,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,38000,38000,TOTAL,NOT SPECIFIED,"38,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,22,22,,,,TOTAL,NOT SPECIFIED,22,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,RANDOLPH,175,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,39000,39000,TOTAL,NOT SPECIFIED,"39,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SCHUYLER,197,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,10,10,,,,TOTAL,NOT SPECIFIED,10,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SCHUYLER,197,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,19000,19000,TOTAL,NOT SPECIFIED,"19,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,11,11,,,,TOTAL,NOT SPECIFIED,11,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTH CENTRAL,20,SULLIVAN,211,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,80000,80000,TOTAL,NOT SPECIFIED,"80,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,62,62,,,,TOTAL,NOT SPECIFIED,62,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,AUDRAIN,7,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,324000,324000,TOTAL,NOT SPECIFIED,"324,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,11,11,,,,TOTAL,NOT SPECIFIED,11,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,CLARK,45,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,275000,275000,TOTAL,NOT SPECIFIED,"275,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,KNOX,103,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,330000,330000,TOTAL,NOT SPECIFIED,"330,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,15,15,,,,TOTAL,NOT SPECIFIED,15,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,LEWIS,111,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,41000,41000,TOTAL,NOT SPECIFIED,"41,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,21,21,,,,TOTAL,NOT SPECIFIED,21,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,MARION,127,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,62000,62000,TOTAL,NOT SPECIFIED,"62,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,38,38,,,,TOTAL,NOT SPECIFIED,38,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,MONROE,137,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,157000,157000,TOTAL,NOT SPECIFIED,"157,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,36,36,,,,TOTAL,NOT SPECIFIED,36,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,PIKE,163,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,116000,116000,TOTAL,NOT SPECIFIED,"116,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,9,9,,,,TOTAL,NOT SPECIFIED,9,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,21000,21000,TOTAL,NOT SPECIFIED,"21,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,35000,35000,TOTAL,NOT SPECIFIED,"35,000",14.1
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,21,21,,,,TOTAL,NOT SPECIFIED,21,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,49000,49000,TOTAL,NOT SPECIFIED,"49,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,27,27,,,,TOTAL,NOT SPECIFIED,27,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,174000,174000,TOTAL,NOT SPECIFIED,"174,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,5,5,,,,TOTAL,NOT SPECIFIED,5,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,30000,30000,TOTAL,NOT SPECIFIED,"30,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,16.7
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,88000,88000,TOTAL,NOT SPECIFIED,"88,000",14.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
CENSUS,2012,YEAR,,COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,13,13,,,,TOTAL,NOT SPECIFIED,13,16.7
